QRID,weight,SurveyPublic,DEMONYM,Q1,Q2a,Q2b,Q2c,Q2d,Q3,Q4,QLEGAL,Q5a,Q5b,Q5c,Q5d,QCURREL,Q6a,Q6b,Q6c,Q6d,Q6e,Q6f,QBORN,Q7a,Q7b,Q7c,Q7d,Q7e,Q8a,Q8b,Q8c,Q8d,Q8e,Q8f,Q8g,Q8h,Q8i,Q8j,Q8k,Q9,Q10,Q11,Q12,QCHREL,Q13,Q14,Q15a,Q15b,Q15c,Q15d,QFIGURESa,QFIGURESb,QFIGURESc,QFIGURESd,QFIGURESe,QFIGURESf,QFIGURESg,QFIGURESh,QFIGURESi,Q16_1,Q16_2,Q16_3,Q16_98,Q16_99,Q17,Q18,Q19,Q20a,Q20b,Q21,Q22a,Q22b,Q22c,Q22d,Q23,Q24a,Q24b,Q24c,Q24d,Q25a,Q25b,Q25c,Q26a,Q26b,Q27a,Q27b,Q27c,Q27d,Q27e,Q27f,Q27g,Q27h,Q27i,Q28,Q29,Q30,Q31,Q33,Q35,Q36,Q37,Q38a,Q38b,Q38c,Q39a,Q39b,Q39c,Q39d,QABORT,Q40a,Q40b,Q40c,Q40d,Q40e,QATTEND,QAGE,QAGE_NRHKG,QAGE_NRJPN,QAGE_NRKOR,QAGE_NRTWNrec,QAGE_NRVNM,QETHHKG,QETHTWN,QETHVNM,QFERT,QHH1,QHH2,Q41,QMARRIED,QEDUHKG,QEDUJPN,QEDUKOR,QEDUTWN,QEDUVNM,CHURCHEDUa,CHURCHEDUb,QPTYJPN,QPTYTWN,Q50,Q51,QZIPHKG,QZIPHKG2,QZIPJPN2,QZIPKOR,QZIPTWN,VietnamRegion,GenderRec,Language,ISCED,UrbanVietnam
6010968,2.40077091429234,6,6,1,1,2,2,3,2,1,3, , , , ,1,1,2, ,2,2,2, ,2,2,1,1,1,2,2,2,2,1,2,1,2,1,2,2,1,1,1,2,1, , ,1,1,2,2,2,1,2,2,2,1,2, ,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,3,2,1,1,1,1,1,1,1,1,1,6,1,1,1,2,1,2, ,2,2, ,1,3,1,3,4, , , , , , ,46, , , , , , , ,1,2,3,3, ,1, , , , ,10,2,2, , , , , , , , , ,5,1,8,5,1
6010972,.298794871932658,6,6,3,3,3,2,3,2,3,1, , , , ,1,1,2, ,2,2,2, ,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,2,1,1,1,2,1, , ,1,1,1,2,2,1,2,2,2,1,1, ,1,1,1,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,4,1,2,2,1,1,2,2,2,2,1,3,1,1,1,2,2,2, ,2,2, ,1,3,1,4,3, , , , , , ,51, , , , , , , ,1,2,2,2, ,2, , , , ,6,2,2, , , , , , , , , ,6,2,8,3,1
6010982,.431449452051482,6,6,3,3,3,3,3,1,1,3, , , , ,8,2,2, ,2,2,2, ,2,2,2,2,2, , , , , , , , , , , ,4,2,2,2,1, , ,2,1,2,2,2,2,2,2,2,2,2, ,2,2,1,2,2,2, ,3,2, , , ,1,1,1,2,2,2,2,2,2,1,2,2,4,1,2,2,2,2,2,2,2,2,2,6,1,2,2,2,2,1, ,2,2, ,3,4,2,4,2, , , , , , ,30, , , , , , , ,1,0,2,2, ,4, , , , ,6,2,2, , , , , , , , , ,6,1,8,3,1
6010986,1.4958977640685,6,6,3,3,3,3,3,2,3,2, , , , ,1,1,2, ,2,2,2, ,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1, , ,1,1,2,1,2,1,2,2,2,1,1, ,2,2,1,2,2,2, ,1,2, , , ,2,1,1,1,2,1,1,1,2,1,2,1,4,1,1,1,1,1,1,1,1,1,1,4,2,2,2,1,2,2, ,1,1, ,2,4,1,4,3, , , , , , ,35, , , , , , , ,1,0,5,4, ,4, , , , ,4,2,1, , , , , , , , , ,6,2,8,2,1
6010988,.931945041024505,6,6,3,1,3,3,3,2,3,1, , , , ,1,1,2, ,2,2,2, ,2,1,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,1, , ,2,1,2,2,2,1,2,2,2,1,2, ,2,2,1,2,2,2, ,2,1,2,1,3,1,1,1,1,2,1,2,2,2,1,2,1,5,5,1,2,1,2,2,2,1,1,1,3,1,1,2,2,2,1, ,1,1, ,2,2,2,4,4, , , , , , ,23, , , , , , , ,1,0,1,1, ,4, , , , ,10,2,2, , , , , , , , , ,6,1,8,5,1
6010993,.952612436024662,6,6,1,3,3,3,3,2,1,2, , , , ,1,1,2, ,2,2,2, ,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1, , ,1,1,2,2,2,1,2,2,2,1,2, ,2,2,1,2,2,2, ,2,1,2,1,3,1,1,1,1,1,1,2,2,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,5,1,1,2,1,2,1, ,2,2, ,2,4,1,4,3, , , , , , ,22, , , , , , , ,1,0,3,3, ,4, , , , ,6,2,2, , , , , , , , , ,5,1,8,3,2
6011002,1.03028831641402,6,6,3,3,3,3,3,2,3,2, , , , ,8,2,2, ,2,2,2, ,2,2,2,1,1, , , , , , , , , , , ,2,2,2,2,8, , ,2,1,2,2,2,2,2,2,2,2,2, ,2,2,1,2,2,2, ,3,1,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,5,3,2,2,2,2,2,2,2,2,2,5,1,1,2,2,1,2, ,2,2, ,2,4,2,4,2, , , , , , ,34, , , , , , , ,1,2,3,1, ,1, , , , ,9,2,2, , , , , , , , , ,5,1,8,5,2
6011006,.591502350257911,6,6,1,3,2,2,3,2,3,4, , , , ,1,1,2, ,2,2,2, ,2,2,1,1,1,2,2,2,2,2,1,1,2,1,1,1,2,1,1,2,1, , ,2,1,2,2,2,1,2,2,2,1,2, ,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,4,4,1,1,1,1,1,2,1,1,1,5,1,1,2,1,1,1, ,1,1, ,1,4,1,4,3, , , , , , ,31, , , , , , , ,1,2,3,1, ,1, , , , ,4,2,2, , , , , , , , , ,5,2,8,2,2
6011008,.61805123611169,6,6,1,3,3,3,3,2,1,3, , , , ,1,1,2, ,2,2,2, ,2,2,1,1,1,2,2,2,2,2,1,1,2,1,2,1,2,1,1,2,1, , ,2,1,2,2,2,1,2,2,2,1,2, ,2,1,1,2,2,2,2,2,1,2,1,3,1,1,1,2,2,1,2,1,2,1,2,2,4,2,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1, ,1,1, ,1,4,1,4,4, , , , , , ,20, , , , , , , ,1,0,4,3, ,4, , , , ,6,2,2, , , , , , , , , ,5,2,8,3,2
6011014,.557463923660395,6,6,1,3,2,3,3,1,3,3, , , , ,1,1,2, ,2,2,2, ,1,2,1,1,1,2,2,2,2,2,1,1,2,1,2,1,1,1,1,2,1, , ,1,1,2,2,1,1,2,1,2,1,2, ,1,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,5,1,2,2,2,2,2, ,2,2, ,1,4,1,4,3, , , , , , ,46, , , , , , , ,1,2,4,2, ,1, , , , ,6,2,2, , , , , , , , , ,5,1,8,3,2
6011021,.228674469156972,6,6,3,3,3,3,3,2,1,2, , , , ,8,2,2, ,2,2,2, ,1,2,2,2,2, , , , , , , , , , , ,2,2,2,2,8, , ,2,2,2,2,2,2,2,2,2,2,2, ,2,2,1,2,2,2, ,2,1,2,1,2,1,1,1,1,2,1,2,2,2,1,98,98,5,4,2,98,2,2,2,2,2,2,2,5,1,98,2,2,2,1, ,98,98, ,2,98,1,4,2, , , , , , ,26, , , , , , , ,1,2,3,1, ,1, , , , ,6,2,2, , , , , , , , , ,5,2,8,3,2
6011025,.379276443741659,6,6,3,3,3,3,3,2,1,2, , , , ,2,2,1, ,2,2,2,2,2,2,2,2,1, , , , , , , , , , , ,1,1,1,2,2, , ,2,2,1,2,2,2,1,2,1,2,2, ,2,2,1,2,2,2, ,1,1,2,1,2,1,1,1,2,2,1,2,2,98,98,98,98,4,3,1,1,1,1,1,1,1,1,1,2,1,98,2,2,1,2, ,98,2, ,2,4,2,4,3, , , , , ,3,45, , , , , , , ,1,2,3,2, ,1, , , , ,6,1,2, , , , , , , , , ,5,2,8,3,2
6011030,2.00763080347005,6,6,1,3,3,3,3,2,3,2, , , , ,8,2,2, ,2,2,2, ,2,2,2,1,1, , , , , , , , , , , ,2,1,1,2,8, , ,2,2,2,2,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,2,1,2,1,2,1,1,1,1,2,1,98,2,2,1,1,1,5,3,1,1,1,1,1,1,1,1,1,6,1,1,2,2,2,1, ,1,1, ,2,2,1,3,98, , , , , , ,25, , , , , , , ,1,0,2,2, ,1, , , , ,10,2,2, , , , , , , , , ,5,1,8,5,2
6011035,.58883552991883,6,6,1,2,3,1,3,2,1,3, , , , ,1,1,2, ,2,2,2, ,1,2,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2,1, , ,1,1,2,1,2,1,2,2,2,1,2, ,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,1,2,5,3,1,1,1,1,1,1,2,1,1,5,1,2,1,1,1,2, ,2,2, ,2,4,1,4,2, , , , , , ,61, , , , , , , ,1,2,3,1, ,5, , , , ,4,2,2, , , , , , , , , ,5,2,8,2,2
6011037,2.40077091429234,6,6,1,1,2,2,3,2,1,2, , , , ,1,1,2, ,1,2,1, ,1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,1, , ,1,1,2,2,2,1,2,2,2,1,2, ,2,2,1,2,2,2, ,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,3,3,2,1,1,1,2,2,2,2,1,3,1,2,2,2,2,2, ,2,2, ,1,4,1,4,4, , , , , , ,40, , , , , , , ,1,3,5,5, ,1, , , , ,3,2,2, , , , , , , , , ,2,1,8,1,2
6011044,2.40077091429234,6,6,1,3,3,3,3,1,3,2, , , , ,1,1,2, ,2,2,1, ,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1, , ,2,1,2,2,2,1,2,2,2,1,1, ,1,2,1,2,2,2, ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2, ,2,2, ,1,3,1,3,2, , , , , , ,64, , , , , , , ,1,5,5,4, ,1, , , , ,2,2,2, , , , , , , , , ,2,1,8,1,2
6011057,2.40077091429234,6,6,1,3,3,3,3,2,3,2, , , , ,1,1,2, ,2,2,2, ,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1, , ,2,1,2,2,2,1,2,2,2,1,2, ,2,1,1,2,2,2,2,1,1,1,1,3,1,1,1,1,2,1,2,1,2,2,1,2,5,5,2,2,1,1,2,2,2,2,98,2,1,2,2,2,1,1, ,2,2, ,1,3,1,4,3, , , , , , ,67, , , , , , , ,1,6,7,4, ,5, , , , ,1,2,2, , , , , , , , , ,2,2,8,1,2
6011061,.49781311037565,6,6,3,3,3,2,3,2,3,2, , , , ,1,1,2, ,2,2,2, ,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,3,1,1,2,1, , ,1,1,1,2,2,1,2,2,2,1,2, ,2,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,4,2,98,1,1,1,1,1,1,1,1,5,1,1,2,2,99,1, ,1,1, ,2,4,1,4,2, , , , , , ,44, , , , , , , ,1,2,4,4, ,1, , , , ,6,2,2, , , , , , , , , ,6,2,8,3,1
6011069,1.51296743842666,6,6,1,3,3,3,3,2,3,1, , , , ,1,1,2, ,2,2,2, ,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1, , ,1,1,2,2,2,2,2,2,2,2,2, ,2,2,1,2,2,2, ,2,1,1,1,5,1,1,1,1,2,1,2,2,2,1,2,1,2,2,1,1,1,2,1,1,1,1,1,7,1,2,2,2,2,1, ,2,2, ,1,4,1,4,3, , , , , , ,25, , , , , , , ,1,0,3,3, ,4, , , , ,10,2,2, , , , , , , , , ,6,2,8,5,1
6011074,1.02629356873711,6,6,1,3,3,3,2,2,3,2, , , , ,2,2,1, ,2,2,2,1,1,1,1,1,1, , , , , , , , , , , ,1,1,1,1,2, , ,2,2,1,2,2,2,1,2,1,2,2, ,2,1,1,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,4,3,1,2,1,2,1,1,1,1,1,2,1,1,2,2,2,1, ,2,1, ,1,3,1,4,3, , , , , ,3,31, , , , , , , ,1,1,3,2, ,1, , , , ,10,2,2, , , , , , , , , ,6,2,8,5,1
6011082,.44663973485632,6,6,1,3,3,3,3,1,3,4, , , , ,8,2,2, ,2,2,2, ,2,2,2,2,1, , , , , , , , , , , ,3,2,2,2,8, , ,2,2,2,2,2,2,2,2,2,2,2, ,2,2,1,2,2,2, ,2,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,5,5,2,2,2,2,2,2,2,2,2,7,1,98,2,2,2,2, ,2,2, ,2,2,1,4,2, , , , , , ,36, , , , , , , ,1,2,4,2, ,1, , , , ,6,2,2, , , , , , , , , ,4,1,8,3,1
6011083,.495820687482347,6,6,3,3,3,3,3,2,3,1, , , , ,8,2,2, ,2,2,2, ,2,2,2,1,1, , , , , , , , , , , ,2,1,1,2,8, , ,1,1,2,2,2,1,2,2,2,1,2, ,2,2,1,2,2,2, ,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,2,2,2,1,1,1,7,1,1,2,1,98,1, ,2,98, ,2,3,2,4,2, , , , , , ,43, , , , , , , ,1,2,4,3, ,1, , , , ,6,2,2, , , , , , , , , ,5,2,8,3,2
6011084,.555357058811925,6,6,1,3,2,3,3,1,3,3, , , , ,8,2,2, ,2,98,2, ,2,2,2,2,2, , , , , , , , , , , ,3,2,2,2,8, , ,2,2,2,2,2,2,2,2,2,2,2, ,2,2,1,2,2,2, ,2,1,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,5,98,2,2,1,2,2,2,2,2,2,7,1,1,2,2,1,1, ,2,2, ,2,2,1,4,3, , , , , , ,33, , , , , , , ,1,2,4,2, ,1, , , , ,6,2,2, , , , , , , , , ,5,1,8,3,2
6011085,2.40077091429234,6,6,1,3,3,3,2,2,1,4, , , , ,8,2,2, ,2,2,2, ,2,2,2,2,1, , , , , , , , , , , ,3,1,1,2,8, , ,2,2,2,2,2,2,2,2,2,2,2, ,2,2,1,2,2,2, ,2,1,2,1,3,1,1,1,1,2,1,2,2,2,2,2,2,5,5,2,1,1,1,2,2,2,1,98,7,1,1,2,2,1,2, ,2,2, ,2,2,1,2,3, , , , , , ,28, , , , , , , ,1,0,4,4, ,4, , , , ,9,2,2, , , , , , , , , ,5,1,8,5,1
6011089,.348487054428855,6,6,1,3,3,3,3,2,3,2, , , , ,8,2,2, ,2,2,2, ,2,2,2,1,1, , , , , , , , , , , ,3,1,1,2,8, , ,2,1,2,2,2,1,2,2,2,2,2, ,2,2,1,2,2,2, ,1,1,2,1,3,1,1,1,1,2,1,2,2,2,2,2,2,4,4,1,2,1,2,2,2,2,1,1,7,1,1,2,2,2,2, ,2,98, ,2,1,2,98,3, , , , , , ,33, , , , , , , ,1,2,4,2, ,1, , , , ,6,2,2, , , , , , , , , ,5,2,8,3,1
6011096,1.93410540540816,6,6,1,1,2,3,3,1,1,4, , , , ,1,1,2, ,2,2,1, ,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1, , ,1,1,2,2,2,1,2,2,2,1,2, ,2,2,1,2,2,2, ,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,5,4,1,1,1,1,1,1,1,1,1,5,1,1,2,2,2,2, ,2,2, ,1,3,1,4,3, , , , , , ,53, , , , , , , ,1,2,5,3, ,5, , , , ,1,2,2, , , , , , , , , ,5,2,8,1,2
6011099,.510294767671944,6,6,3,3,3,3,3,2,3,3, , , , ,8,2,2, ,2,2,2, ,2,2,2,1,2, , , , , , , , , , , ,3,2,2,2,8, , ,1,2,2,2,2,2,2,2,2,2,2, ,2,2,1,2,2,2, ,2,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,4,3,2,2,2,2,2,2,1,2,2,7,1,2,2,2,2,1, ,1,1, ,2,3,2,3,2, , , , , , ,37, , , , , , , ,1,2,4,2, ,1, , , , ,6,2,2, , , , , , , , , ,5,1,8,3,2
6011104,.967629459013869,6,6,3,3,3,2,3,2,3,2, , , , ,1,1,2, ,2,2,2, ,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,3,2,2,2,1, , ,2,1,2,2,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,4,1,2,2,2,2,2,2,2,2,2,5,1,1,2,2,2,1, ,1,1, ,2,2,2,3,2, , , , , , ,18, , , , , , , ,97,0,4,4, ,4, , , , ,6,2,2, , , , , , , , , ,2,1,8,3,2
6011108,.436043848833884,6,6,3,3,2,3,3,1,1,2, , , , ,1,1,2, ,2,2,2, ,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,2,2,2,2,1, , ,2,1,2,2,2,1,2,2,2,1,2, ,2,2,1,2,2,2, ,1,1,2,1,3,1,1,1,2,2,1,2,2,2,2,2,2,4,3,2,1,1,2,2,2,2,2,1,5,1,1,2,2,2,1, ,1,1, ,1,3,1,4,3, , , , , , ,28, , , , , , , ,1,0,3,2, ,4, , , , ,6,2,2, , , , , , , , , ,2,1,8,3,2
6011116,1.91684564388905,6,6,3,3,3,3,3,2,3,1, , , , ,1,1,2, ,2,2,2, ,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,1,2,1, , ,1,1,1,2,2,1,2,2,2,1,1, ,2,2,1,2,2,2, ,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,5,4,1,1,1,1,1,1,1,1,1,6,1,1,2,2,1,1, ,1,1, ,2,1,2,3,2, , , , , , ,27, , , , , , , ,1,0,3,3, ,4, , , , ,4,2,1, , , , , , , , , ,2,1,8,2,2
6011124,1.3507469810534,6,6,1,1,3,2,3,2,3,3, , , , ,1,1,2, ,2,2,2, ,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1, , ,2,1,2,2,2,2,2,2,2,1,2, ,2,2,1,2,2,2, ,1,1,2,1,3,1,1,1,1,2,2,2,2,2,1,2,1,5,2,1,1,1,2,2,1,2,2,1,2,1,2,2,2,1,2, ,1,2, ,1,4,1,4,4, , , , , , ,43, , , , , , , ,1,5,5,3, ,1, , , , ,3,2,2, , , , , , , , , ,2,2,8,1,2
6011129,.228674469156972,6,6,3,3,3,3,3,1,3,1, , , , ,8,2,2, ,2,2,2, ,2,2,2,1,2, , , , , , , , , , , ,3,1,1,2,8, , ,2,2,2,2,2,2,2,2,2,2,2, ,2,2,1,2,2,2, ,3,1,2,1,3,1,1,1,1,2,1,2,2,2,1,2,2,5,2,2,1,1,2,2,1,2,2,1,7,2,2,2,2,1,1, ,2,1, ,2,2,2,3,3, , , , , , ,37, , , , , , , ,1,0,1,1, ,4, , , , ,6,2,2, , , , , , , , , ,6,1,8,3,1
6011137,2.40077091429234,6,6,3,1,3,3,3,2,3,1, , , , ,1,1,2, ,2,2,2, ,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1, , ,1,1,1,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,1,2,1,4,1,1,1,1,1,1,2,2,2,1,2,1,3,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1, ,1,1, ,1,1,1,1,4, , , , , , ,69, , , , , , , ,1,4,5,3, ,5, , , , ,2,2,2, , , , , , , , , ,6,2,8,1,1
6011145,.303124677051759,6,6,1,3,3,3,3,2,3,2, , , , ,1,1,2, ,2,2,2, ,2,1,2,1,1,2,2,2,1,2,1,1,2,1,1,2,3,1,1,2,1, , ,2,1,2,2,2,1,2,2,2,1,2, ,2,2,1,2,2,2, ,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,2,1,4,3,2,1,1,1,1,1,1,1,1,5,1,1,2,2,2,1, ,2,2, ,2,4,1,4,2, , , , , , ,32, , , , , , , ,1,1,3,2, ,1, , , , ,6,2,2, , , , , , , , , ,6,2,8,3,1
6011146,.578771325044946,6,6,1,3,3,3,3,2,3,3, , , , ,1,1,2, ,2,2,2, ,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,1, , ,1,1,2,2,2,1,2,2,2,1,2, ,2,1,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,4,2,2,1,2,1,2,2,1,2,2,7,1,2,1,2,1,1, ,1,1, ,1,4,1,4,2, , , , , , ,37, , , , , , , ,1,2,3,1, ,2, , , , ,10,2,2, , , , , , , , , ,3,2,8,5,1
6011147,.506719922405434,6,6,1,3,3,3,3,1,2,4, , , , ,1,1,2, ,2,2,2, ,1,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,1,1,1,1,1, , ,1,1,2,2,2,1,2,2,2,1,2, ,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,5,4,1,1,1,1,1,1,1,2,1,7,1,2,2,1,1,2, ,2,2, ,1,4,1,4,4, , , , , , ,63, , , , , , , ,1,1,6,3, ,1, , , , ,6,2,2, , , , , , , , , ,3,2,8,3,1
6011149,.323250903848386,6,6,1,3,3,3,3,2,3,2, , , , ,1,1,2, ,2,2,2, ,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,1,2,1, , ,1,1,2,2,2,1,2,2,2,1,2, ,2,1,1,2,2,2,2,1,1,2,1,3,1,1,1,1,2,1,2,2,2,2,2,2,5,4,2,1,1,1,2,2,1,2,2,7,1,1,2,1,1,2, ,2,2, ,1,4,1,4,3, , , , , , ,40, , , , , , , ,1,2,4,2, ,1, , , , ,6,2,2, , , , , , , , , ,3,2,8,3,1
6011152,.494062478568627,6,6,3,3,3,3,3,2,98,2, , , , ,1,1,2, ,2,2,2, ,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,2,1, , ,1,1,2,2,2,2,2,2,2,1,2, ,2,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,98,2,1,2,5,3,1,1,1,1,1,1,2,2,1,5,1,98,2,2,1,2, ,98,2, ,2,4,1,4,98, , , , , , ,60, , , , , , , ,1,2,3,3, ,5, , , , ,6,2,2, , , , , , , , , ,5,2,8,3,1
6011153,.652723567135775,6,6,1,3,3,3,3,2,3,2, , , , ,2,2,1, ,2,2,2,2,2,2,1,1,1, , , , , , , , , , , ,2,2,2,2,2, , ,2,2,1,2,2,2,1,2,1,2,2, ,2,1,1,2,2,2,2,3,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,5,4,2,2,2,2,1,2,1,1,1,5,1,1,2,2,2,2, ,1,1, ,1,4,1,4,2, , , , , ,4,19, , , , , , , ,1,0,2,2, ,4, , , , ,6,2,2, , , , , , , , , ,5,1,8,3,2
6011157,2.00763080347005,6,6,1,3,3,3,3,1,1,2, , , , ,2,2,1, ,2,2,2,2,1,2,1,1,1, , , , , , , , , , , ,3,2,2,2,2, , ,2,2,1,2,2,2,1,2,1,2,2, ,2,1,1,2,2,2,2,3,1,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,4,1,2,2,2,2,1,1,1,1,2,5,1,2,2,2,2,1, ,1,1, ,1,4,1,4,2, , , , , ,4,33, , , , , , , ,1,1,3,2, ,1, , , , ,9,2,2, , , , , , , , , ,5,1,8,5,2
6011164,.315711091964925,6,6,3,3,3,3,3,1,3,2, , , , ,8,2,2, ,2,2,2, ,1,2,1,1,1, , , , , , , , , , , ,2,2,1,2,8, , ,1,1,2,2,2,1,2,2,2,1,2, ,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,1,5,3,1,1,1,1,1,1,1,1,1,5,1,1,2,2,2,1, ,2,1, ,1,4,1,4,3, , , , , , ,39, , , , , , , ,1,1,3,2, ,2, , , , ,6,2,2, , , , , , , , , ,5,2,8,3,1
6011171,1.11141744881046,6,6,1,3,3,3,3,2,3,1, , , , ,1,1,2, ,2,2,2, ,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,8, , ,1,1,2,2,2,1,2,2,2,1,1, ,2,1,1,2,2,2,2,1,1,2,1,3,1,1,1,1,2,1,2,1,2,1,2,1,4,1,1,1,1,1,1,1,1,1,1,5,1,2,2,2,2,1, ,1,1, ,1,4,1,4,4, , , , , , ,49, , , , , , , ,1,0,2,2, ,4, , , , ,4,2,2, , , , , , , , , ,5,2,8,2,2
6011177,1.83231110871298,6,6,1,1,3,3,3,2,3,2, , , , ,1,1,2, ,2,2,2, ,1,2,1,2,1,2,2,2,97,2,1,2,2,1,2,1,1,1,1,2,8, , ,1,1,2,2,2,1,2,2,2,1,2, ,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,4,3,1,1,1,1,1,1,1,1,1,5,1,1,2,2,1,1, ,1,2, ,1,4,1,4,3, , , , , , ,42, , , , , , , ,1,3,5,2, ,1, , , , ,9,2,2, , , , , , , , , ,5,1,8,5,2
6011186,1.2016473708271,6,6,1,3,3,3,3,2,3,2, , , , ,1,1,2, ,2,2,2, ,1,2,1,1,1,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,8, , ,1,1,2,1,2,1,2,1,2,1,1, ,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2, ,1,1, ,1,4,1,4,2, , , , , , ,38, , , , , , , ,1,1,3,2, ,1, , , , ,9,2,2, , , , , , , , , ,5,2,8,5,2
6011190,.967643705985888,6,6,1,1,3,3,3,2,3,2, , , , ,8,2,2, ,2,2,2, ,2,2,1,2,1, , , , , , , , , , , ,4,2,2,2,8, , ,1,1,2,1,2,1,2,2,2,2,2, ,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,4,4,1,2,2,2,2,2,1,2,2,7,1,1,2,2,2,1, ,1,1, ,3,3,2,4,3, , , , , , ,41, , , , , , , ,1,1,5,4, ,1, , , , ,7,2,2, , , , , , , , , ,5,1,8,3,2
6011200,.542441750933488,6,6,1,3,3,2,3,2,1,4, , , , ,8,2,2, ,2,2,2, ,2,2,2,1,1, , , , , , , , , , , ,2,2,2,1,8, , ,2,1,2,2,2,2,2,2,2,2,2, ,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,1,2,5,5,2,1,1,1,2,2,2,2,2,7,1,1,2,1,2,2, ,2,2, ,2,4,2,4,2, , , , , , ,45, , , , , , , ,1,2,4,3, ,1, , , , ,6,2,2, , , , , , , , , ,5,2,8,3,2
